site_number,latitude,longitude,state,county,city,Carbon monoxide,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Sulfur dioxide,aqi,date,year,month
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,31.0,9.0,21.0,,31.0,2021-01-22,2021,1
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,33.0,7.0,15.0,,33.0,2021-01-23,2021,1
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,33.0,3.0,8.0,,33.0,2021-01-24,2021,1
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,33.0,3.0,6.0,,33.0,2021-01-25,2021,1
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,36.0,4.0,4.0,,36.0,2021-01-26,2021,1
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,37.0,5.0,10.0,,37.0,2021-01-27,2021,1
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,36.0,6.0,6.0,,36.0,2021-01-28,2021,1
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,34.0,10.0,16.0,,34.0,2021-01-29,2021,1
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,37.0,11.0,38.0,,38.0,2021-01-30,2021,1
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,41.0,6.0,21.0,,41.0,2021-01-31,2021,1
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,33.0,9.0,14.0,,33.0,2021-02-01,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,37.0,14.0,22.0,,37.0,2021-02-02,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,32.0,19.0,32.0,,32.0,2021-02-03,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,41.0,16.0,20.0,,41.0,2021-02-04,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,38.0,21.0,23.0,,38.0,2021-02-05,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,37.0,24.0,45.0,,45.0,2021-02-06,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,42.0,25.0,46.0,,46.0,2021-02-07,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,42.0,26.0,35.0,,42.0,2021-02-08,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,32.0,24.0,32.0,,32.0,2021-02-09,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,35.0,27.0,33.0,,35.0,2021-02-10,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,38.0,,,,38.0,2021-02-11,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,41.0,,,,41.0,2021-02-12,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,41.0,,,,41.0,2021-02-13,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,37.0,,,,37.0,2021-02-14,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,33.0,,,,33.0,2021-02-15,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,42.0,,,,42.0,2021-02-16,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,41.0,,,,41.0,2021-02-17,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,40.0,10.0,11.0,,40.0,2021-02-18,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,40.0,17.0,19.0,,40.0,2021-02-19,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,45.0,28.0,30.0,,45.0,2021-02-20,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,43.0,9.0,14.0,,43.0,2021-02-21,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,40.0,19.0,25.0,,40.0,2021-02-22,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,39.0,31.0,29.0,,39.0,2021-02-23,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,40.0,28.0,28.0,,40.0,2021-02-24,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,43.0,31.0,23.0,,43.0,2021-02-25,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,38.0,28.0,32.0,,38.0,2021-02-26,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,45.0,24.0,35.0,,45.0,2021-02-27,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,45.0,8.0,4.0,,45.0,2021-02-28,2021,2
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,12.0,13.0,,44.0,2021-03-01,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,48.0,21.0,18.0,,48.0,2021-03-02,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,39.0,52.0,25.0,,52.0,2021-03-03,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,46.0,19.0,15.0,,46.0,2021-03-04,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,18.0,23.0,,44.0,2021-03-05,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,50.0,29.0,19.0,,50.0,2021-03-06,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,51.0,25.0,29.0,,51.0,2021-03-07,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,50.0,21.0,23.0,,50.0,2021-03-08,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,46.0,28.0,21.0,,46.0,2021-03-09,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,45.0,19.0,20.0,,45.0,2021-03-10,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,13.0,15.0,,44.0,2021-03-11,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,42.0,3.0,9.0,,42.0,2021-03-12,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,3.0,11.0,,44.0,2021-03-13,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,46.0,7.0,23.0,,46.0,2021-03-14,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,12.0,18.0,,44.0,2021-03-15,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,19.0,10.0,,44.0,2021-03-16,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,49.0,17.0,23.0,,49.0,2021-03-17,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,50.0,21.0,34.0,,50.0,2021-03-18,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,67.0,23.0,39.0,,67.0,2021-03-19,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,19.0,32.0,,44.0,2021-03-20,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,51.0,12.0,14.0,,51.0,2021-03-21,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,49.0,8.0,5.0,,49.0,2021-03-22,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,42.0,13.0,10.0,,42.0,2021-03-23,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,38.0,11.0,17.0,,38.0,2021-03-24,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,22.0,15.0,,44.0,2021-03-25,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,42.0,14.0,16.0,,42.0,2021-03-26,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,46.0,9.0,17.0,,46.0,2021-03-27,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,49.0,8.0,20.0,,49.0,2021-03-28,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,58.0,23.0,25.0,,58.0,2021-03-29,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,54.0,26.0,22.0,,54.0,2021-03-30,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,67.0,24.0,32.0,,67.0,2021-03-31,2021,3
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,58.0,32.0,24.0,,58.0,2021-04-01,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,54.0,37.0,27.0,,54.0,2021-04-02,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,80.0,31.0,37.0,,80.0,2021-04-03,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,80.0,28.0,43.0,,80.0,2021-04-04,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,58.0,34.0,34.0,,58.0,2021-04-05,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,47.0,30.0,23.0,,47.0,2021-04-06,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,58.0,25.0,29.0,,58.0,2021-04-07,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,48.0,37.0,19.0,,48.0,2021-04-08,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,58.0,26.0,24.0,,58.0,2021-04-09,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,58.0,36.0,28.0,,58.0,2021-04-10,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,64.0,19.0,22.0,,64.0,2021-04-11,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,28.0,23.0,,44.0,2021-04-12,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,45.0,23.0,21.0,,45.0,2021-04-13,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,47.0,23.0,21.0,,47.0,2021-04-14,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,67.0,26.0,25.0,,67.0,2021-04-15,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,74.0,28.0,25.0,,74.0,2021-04-16,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,64.0,19.0,25.0,,64.0,2021-04-17,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,49.0,10.0,13.0,,49.0,2021-04-18,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,67.0,13.0,16.0,,67.0,2021-04-19,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,77.0,23.0,22.0,,77.0,2021-04-20,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,54.0,36.0,16.0,,54.0,2021-04-21,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,51.0,19.0,15.0,,51.0,2021-04-22,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,54.0,24.0,20.0,,54.0,2021-04-23,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,51.0,19.0,24.0,,51.0,2021-04-24,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,46.0,12.0,16.0,,46.0,2021-04-25,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,14.0,10.0,,44.0,2021-04-26,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,46.0,6.0,8.0,,46.0,2021-04-27,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,46.0,10.0,11.0,,46.0,2021-04-28,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,50.0,12.0,10.0,,50.0,2021-04-29,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,54.0,23.0,28.0,,54.0,2021-04-30,2021,4
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,67.0,14.0,14.0,,67.0,2021-05-01,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,74.0,19.0,19.0,,74.0,2021-05-02,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,49.0,20.0,15.0,,49.0,2021-05-03,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,67.0,19.0,20.0,,67.0,2021-05-04,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,80.0,29.0,33.0,,80.0,2021-05-05,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,100.0,26.0,29.0,,100.0,2021-05-06,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,74.0,20.0,19.0,,74.0,2021-05-07,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,50.0,18.0,18.0,,50.0,2021-05-08,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,50.0,16.0,20.0,,50.0,2021-05-09,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,48.0,20.0,19.0,,48.0,2021-05-10,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,71.0,31.0,29.0,,71.0,2021-05-11,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,80.0,31.0,32.0,,80.0,2021-05-12,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,77.0,26.0,28.0,,77.0,2021-05-13,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,58.0,26.0,24.0,,58.0,2021-05-14,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,45.0,21.0,19.0,,45.0,2021-05-15,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,46.0,19.0,18.0,,46.0,2021-05-16,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,49.0,19.0,20.0,,49.0,2021-05-17,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,67.0,31.0,28.0,,67.0,2021-05-18,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,74.0,,,,74.0,2021-05-19,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,,,,44.0,2021-05-20,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,51.0,,,,51.0,2021-05-21,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,61.0,,,,61.0,2021-05-22,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,77.0,,,,77.0,2021-05-23,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,100.0,,,,100.0,2021-05-24,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,74.0,,,,74.0,2021-05-25,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,80.0,,,,80.0,2021-05-26,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,77.0,25.0,28.0,,77.0,2021-05-27,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,84.0,22.0,26.0,,84.0,2021-05-28,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,54.0,16.0,16.0,,54.0,2021-05-29,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,64.0,17.0,20.0,,64.0,2021-05-30,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,50.0,15.0,16.0,,50.0,2021-05-31,2021,5
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,58.0,21.0,24.0,,58.0,2021-06-01,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,58.0,23.0,27.0,,58.0,2021-06-02,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,21.0,23.0,,44.0,2021-06-03,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,61.0,19.0,19.0,,61.0,2021-06-04,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,48.0,20.0,28.0,,48.0,2021-06-05,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,45.0,16.0,22.0,,45.0,2021-06-06,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,54.0,22.0,20.0,,54.0,2021-06-07,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,47.0,19.0,19.0,,47.0,2021-06-08,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,61.0,20.0,23.0,,61.0,2021-06-09,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,54.0,24.0,24.0,,54.0,2021-06-10,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,108.0,25.0,30.0,,108.0,2021-06-11,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,122.0,19.0,27.0,,122.0,2021-06-12,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,87.0,19.0,29.0,,87.0,2021-06-13,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,49.0,29.0,36.0,,49.0,2021-06-14,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,143.0,51.0,68.0,,143.0,2021-06-15,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,87.0,41.0,53.0,,87.0,2021-06-16,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,64.0,33.0,42.0,,64.0,2021-06-17,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,77.0,29.0,40.0,,77.0,2021-06-18,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,74.0,30.0,45.0,,74.0,2021-06-19,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,58.0,31.0,43.0,,58.0,2021-06-20,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,50.0,27.0,32.0,,50.0,2021-06-21,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,49.0,28.0,34.0,,49.0,2021-06-22,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,40.0,14.0,22.0,,40.0,2021-06-23,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,84.0,14.0,29.0,,84.0,2021-06-24,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,61.0,15.0,22.0,,61.0,2021-06-25,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,90.0,19.0,31.0,,90.0,2021-06-26,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,74.0,14.0,28.0,,74.0,2021-06-27,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,90.0,47.0,30.0,,90.0,2021-06-28,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,126.0,25.0,53.0,,126.0,2021-06-29,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,77.0,22.0,34.0,,77.0,2021-06-30,2021,6
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,151.0,24.0,40.0,,151.0,2021-07-01,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,97.0,17.0,23.0,,97.0,2021-07-02,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,77.0,16.0,18.0,,77.0,2021-07-03,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,93.0,12.0,33.0,,93.0,2021-07-04,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,49.0,11.0,20.0,,49.0,2021-07-05,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,64.0,19.0,25.0,,64.0,2021-07-06,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,71.0,23.0,31.0,,71.0,2021-07-07,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,84.0,20.0,25.0,,84.0,2021-07-08,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,74.0,127.0,54.0,,127.0,2021-07-09,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,51.0,40.0,27.0,,51.0,2021-07-10,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,74.0,31.0,28.0,,74.0,2021-07-11,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,54.0,47.0,23.0,,54.0,2021-07-12,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,87.0,52.0,29.0,,87.0,2021-07-13,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,87.0,10.0,21.0,,87.0,2021-07-14,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,51.0,12.0,27.0,,51.0,2021-07-15,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,61.0,17.0,26.0,,61.0,2021-07-16,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,126.0,10.0,25.0,,126.0,2021-07-17,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,46.0,12.0,18.0,,46.0,2021-07-18,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,100.0,9.0,15.0,,100.0,2021-07-19,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,97.0,15.0,22.0,,97.0,2021-07-20,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,93.0,31.0,32.0,,93.0,2021-07-21,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,112.0,48.0,43.0,,112.0,2021-07-22,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,41.0,10.0,36.0,,41.0,2021-07-23,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,34.5,6.0,23.0,,34.5,2021-07-24,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,31.0,6.0,22.0,,31.0,2021-07-25,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,42.0,8.0,18.0,,42.0,2021-07-26,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,97.0,35.0,34.0,,97.0,2021-07-27,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,129.0,13.0,26.0,,129.0,2021-07-28,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,80.0,13.0,26.0,,80.0,2021-07-29,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,84.0,17.0,16.0,,84.0,2021-07-30,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,115.0,14.0,32.0,,115.0,2021-07-31,2021,7
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,84.0,13.0,29.0,,84.0,2021-08-01,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,108.0,12.0,23.0,,108.0,2021-08-02,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,129.0,20.0,27.0,,129.0,2021-08-03,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,119.0,19.0,38.0,,119.0,2021-08-04,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,108.0,26.0,38.0,,108.0,2021-08-05,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,100.0,32.0,33.0,,100.0,2021-08-06,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,48.0,33.0,33.0,,48.0,2021-08-07,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,16.0,22.0,,44.0,2021-08-08,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,43.0,19.0,18.0,,43.0,2021-08-09,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,45.0,6.0,16.0,,45.0,2021-08-10,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,45.0,7.0,18.0,,45.0,2021-08-11,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,46.0,7.0,17.0,,46.0,2021-08-12,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,61.0,9.0,18.0,,61.0,2021-08-13,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,46.0,4.0,16.0,,46.0,2021-08-14,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,50.0,4.0,12.0,,50.0,2021-08-15,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,67.0,8.0,20.0,,67.0,2021-08-16,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,80.0,9.0,34.0,,80.0,2021-08-17,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,36.0,8.0,17.0,,36.0,2021-08-18,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,38.0,12.0,20.0,,38.0,2021-08-19,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,39.0,15.0,25.0,,39.0,2021-08-20,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,44.0,13.0,25.0,,44.0,2021-08-21,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,50.0,11.0,24.0,,50.0,2021-08-22,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,54.0,17.0,32.0,,54.0,2021-08-23,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,108.0,21.0,39.0,,108.0,2021-08-24,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,97.0,19.0,38.0,,97.0,2021-08-25,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,97.0,18.0,32.0,,97.0,2021-08-26,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,112.0,19.0,22.0,,112.0,2021-08-27,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,126.0,37.0,23.0,,126.0,2021-08-28,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,77.0,20.0,25.0,,77.0,2021-08-29,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,84.0,20.0,21.0,,84.0,2021-08-30,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,58.0,17.0,22.0,,58.0,2021-08-31,2021,8
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,51.0,6.0,16.0,,51.0,2021-09-01,2021,9
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,46.0,11.0,27.0,,46.0,2021-09-02,2021,9
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,133.0,15.0,35.0,,133.0,2021-09-03,2021,9
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,129.0,15.0,34.0,,129.0,2021-09-04,2021,9
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,112.0,16.0,27.0,,112.0,2021-09-05,2021,9
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,77.0,9.0,22.0,,77.0,2021-09-06,2021,9
4005,33.41123,-111.93471,Arizona,Maricopa,Tempe,,,61.0,19.0,28.0,,61.0,2021-09-07,2021,9
